transaction_id,items
7365,item_K03|item_I02|item_R01|item_B01|item_G03|item_E01|item_E02|item_S02
7366,item_L02|item_P05|item_Q04|item_I01|item_G04|item_S04|item_L03|item_N02
7367,item_E02|item_G01|chicken
7368,item_Q04|item_N05|item_K02|item_C02|item_J03|item_N03|item_A02|item_P05|item_H02
7369,item_I02|item_I01|item_M02
7370,pasta|item_H04|item_O01
7371,item_T02|item_A05|item_G03|item_P04|item_R01|item_S05|item_B02|item_A03|item_L05
7372,item_B05|item_F05|item_E04
7373,item_N04|item_B03|item_M05
7374,item_G02|sugar|item_A02
7375,item_K02|butter|item_H03|item_D04|item_Q03|banana
7376,item_E05|item_N02|item_J02|item_T04
7377,item_J01|beef|cheese|item_O02|item_M04|item_R03|item_Q02|item_D02|item_S01|banana
7378,item_I04|item_J03|item_B05
7379,item_J01|item_A04|item_O05|item_Q02|item_O03|salt
7380,item_S03|item_P02|item_O04
7381,item_T03|item_G04|item_Q01|item_M05|item_K02|item_A04|tomato|item_E01|item_H01
7382,item_A02|item_L04|item_A04
7383,bread|item_J03|item_R03|item_L03|item_F05|sugar|chicken|item_I04|item_E05
7384,sugar|item_C04|item_L03|item_A03|item_O05|item_J03|item_F02|item_S01|cheese|item_T02
7385,item_C04|item_I02|item_J04|item_F02|juice|item_A05|item_O01|rice|item_M01|item_K01
7386,item_C05|item_H04|sugar|item_N01|item_M03
7387,item_R04|item_F01|oil
7388,item_P02|item_L01|item_F04|sugar|item_C05
7389,item_D03|item_P02|item_I05|item_J03|item_O05|item_J04|item_R03|garlic|onion|item_L03
7390,item_D02|item_E01|item_L03|item_R01|item_A04|item_H04|item_E03|oil
7391,item_B01|item_N05|item_N02|item_E03|item_C04|item_O04|item_H04
7392,item_H03|beef|tomato|item_E01|item_O03|item_C04|item_D01|item_P03|item_P05|item_O01
7393,item_P05|item_K02|item_I04|item_L05
7394,item_F05|item_H02|item_R02|item_A03|item_E03
7395,item_H03|item_O02|item_E03|item_E04|item_F03|item_M05|item_E02|item_Q05
7396,item_D04|item_R02|item_O05|item_M02|beef|item_H02|item_K04
7397,item_B02|item_D03|item_O02|item_T02|apple|item_K05
7398,item_O04|item_I05|item_D03|item_H03|item_S03|item_J03|item_Q05|item_D02|item_K02
7399,item_G05|item_R05|item_P02|item_A05|item_M01|item_K05
7400,item_F04|item_Q01|coffee
7401,yogurt|item_C02|item_L05|item_S01|item_Q04|item_K04|item_A03
7402,item_H03|item_R01|item_H01|apple|item_E02|item_K03
7403,item_S03|item_R04|item_Q03|item_A05|item_G02|item_D02
7404,item_C03|item_S04|item_I02|rice|milk|item_T05|item_L04
7405,item_A01|milk|item_M01|item_P01|item_B03|item_H03|oil|item_K05|item_T01|apple
7406,item_G01|item_E05|banana|item_L02|item_J01|item_P04|item_D03|item_H04
7407,item_T05|item_K02|item_R04|item_E03|item_N02
7408,item_R01|item_B05|item_N03|item_N05|cheese
7409,item_R02|item_A01|item_S05|item_Q02|item_E01|item_L05|item_J04|item_I02
7410,oil|item_G02|item_K03|pasta
7411,garlic|item_J01|item_D02|item_R05|item_K03|item_C01|item_H03
7412,item_M02|eggs|juice|item_H05|item_H04|item_C02|item_N01
7413,milk|item_T03|item_K03|item_R03
7414,item_D03|item_M01|item_A03|item_H05|item_T04|item_C01|item_M02|item_A01|item_G05
7415,garlic|item_M01|tomato|item_O05|item_T04|orange|item_K04
7416,item_T01|item_I04|item_I01|item_R02|item_I05|item_M05|item_K02|item_B05
7417,onion|item_F05|item_F01|item_K01|item_A01|rice|garlic|item_P03|item_N04|item_C04
7418,item_A01|item_R05|tomato|item_L05|item_A04
7419,item_C03|tea|item_Q01|item_C01|item_F03|item_O03
7420,item_M03|item_P03|rice|item_E04|oil|item_S02|item_N03
7421,item_Q01|chips|item_O05|item_P03|item_R02|item_S05
7422,item_P04|item_C03|milk|item_I01
7423,item_D05|item_N04|item_H05|item_G01|salt|item_M04|item_Q04|item_T04
7424,item_S01|item_D02|item_P02|item_R03|item_N03|item_M02|item_B04|item_H01
7425,oil|item_Q03|item_C03
7426,sugar|item_J03|item_C05|item_P03
7427,item_O01|item_L02|item_C03|item_R03|item_E05
7428,item_F01|tomato|item_R01|item_H05|item_C05|item_L03|item_E03|item_D05|item_F04|item_R02
7429,coffee|item_Q03|item_E05|item_A05
7430,item_Q04|item_P05|item_C01|item_F02|item_N03|item_M02|rice|item_T02|item_K02
7431,item_I03|tomato|item_P04|item_N04
7432,item_S03|item_O05|item_A03|item_H02|item_C03|item_M01
7433,item_D01|item_K03|fish|item_O02|item_T04|item_O01|item_M03|item_D04|item_P02
7434,item_R05|item_F02|item_K01|item_B02|item_E05|coffee|item_F01
7435,item_P02|item_I01|item_O05|item_H05|item_P04|item_T02|item_O03
7436,item_B05|item_Q03|item_B02|item_E05|item_P02
7437,item_O04|apple|item_I05|item_Q01|item_N03|item_H01
7438,item_S05|orange|butter|item_J05|item_N02|chicken|item_D04|coffee|item_C03|item_Q04
7439,item_Q02|item_E04|item_Q05|item_S01|item_S05|item_A05|item_C03
7440,juice|item_T05|item_M03|item_G05
7441,item_K01|item_G02|item_I01|item_Q02|item_Q01|item_T03
7442,sugar|salt|banana|item_Q01|tomato
7443,item_B05|item_P01|sugar|item_H04|item_E01|item_E02|item_Q02|cheese|tea
7444,sugar|eggs|item_K04
7445,item_I04|item_M04|item_E04|item_K03
7446,item_B03|item_B04|chicken|item_R01|item_S01
7447,item_P02|item_E03|item_L02|item_P05|item_M03
7448,item_S01|item_L03|item_Q05|item_S02|item_M02|item_M01|item_P02
7449,item_C02|item_T01|yogurt|item_B02|oil|item_G05|juice|item_O03|item_B04
7450,item_A02|item_D05|item_P02|item_C01|item_H03|item_S02|item_B02|rice
7451,item_G03|item_E02|chicken|bread|item_A01|item_K04|item_A05|item_R04
7452,item_I03|item_K01|item_N02|item_O03|item_C05|item_O05|item_A02|item_M03
7453,cheese|yogurt|item_L05|item_R04|item_O01|item_M02|item_J04|item_E03
7454,item_G03|item_A05|item_R02|item_F04
7455,item_P05|pasta|item_H03|item_L01|item_S01|item_M05|item_M03|item_B02|item_G01
7456,item_H02|item_F04|juice|item_Q02|item_S02|item_H01|item_D04|item_H04|item_K05
7457,item_T03|item_A03|banana|item_K03
7458,item_K02|item_G03|item_L03|item_C02|item_B03|item_Q04|item_D05|yogurt|item_I01
7459,item_B03|item_B02|item_L01|oil|item_E02|item_F02
7460,item_I02|item_K04|garlic|item_Q04|item_J04
7461,item_J05|item_T02|item_M04|item_G01|item_B03|rice|item_C01|item_L02|yogurt|item_Q02
7462,item_T03|item_D05|item_T01
7463,item_P01|item_P04|beef|item_P05|item_C03|item_I02|chips|item_I05
7464,item_J04|item_F04|item_K03|oil|item_K05|item_P03
7465,item_A05|banana|item_O03|item_M04|item_J04|item_K04|item_L01|juice|item_C02|tea
7466,item_N04|item_G05|item_E02|milk|item_P01|banana
7467,coffee|item_T01|sugar|cheese|item_E04|item_P03|item_O04|garlic
7468,item_J03|item_Q03|item_A04|garlic|item_O02|item_B05|beef|item_D04|item_M05|item_L03
7469,salt|juice|item_D02|item_N02|item_S05|item_I01|fish|item_M04
7470,item_K04|chips|item_D04|item_G04|item_L04|eggs|item_J02|apple|coffee
7471,item_O04|banana|item_B05|item_N03|item_O03|item_F05
7472,chips|item_Q02|item_M05|apple|item_L04|item_I01|item_H01|item_E05
7473,tea|item_F03|item_Q05|yogurt
7474,item_R02|item_H03|item_K04|item_F02|item_C01|item_O04|item_O02|item_F04|item_P05|item_K05
7475,coffee|item_J02|item_S02|item_K01|item_J04
7476,item_K04|item_B03|salt|fish|item_J01
7477,item_P04|bread|item_A05|item_O05|item_M02|item_L04|item_E01
7478,item_F01|item_G04|item_I04|salt|item_J02
7479,beef|item_G01|item_I02|item_M04|item_L02|item_B04|item_R04|item_M05|item_F01
7480,item_K02|item_P03|item_P05|item_I01|tomato|item_R01
7481,item_T03|item_L01|item_G03|item_B03|item_Q03|item_I01
7482,item_M02|item_Q05|item_B05
7483,item_A01|item_G03|item_R03|item_L03|item_K05|item_S04
7484,item_Q05|bread|item_S04
7485,item_D05|item_G05|item_F04|rice|item_P01
7486,item_T05|item_O03|item_G01|chips|item_D05|item_E04
7487,item_K02|item_A03|item_S01|item_C04|item_F05|item_T03|item_J04|item_R03
7488,item_H01|item_D01|oil|item_G03|item_E05|item_J02|item_T02|item_B03
7489,pasta|item_F05|item_T03
7490,item_N03|juice|item_T05|item_D01
7491,item_Q03|item_H01|item_A05|item_S02
7492,item_J04|butter|item_I02|item_T02
7493,item_A03|item_D04|item_D01
7494,item_H03|milk|item_C04
7495,item_L02|item_K05|item_G05|item_R02|item_M03|item_E02|item_A04|item_R05|item_I03
7496,item_P04|item_S03|pasta|yogurt|item_C04|item_G01
7497,item_H04|rice|yogurt
7498,item_K04|item_B02|item_O01|item_I05|item_L03|item_A03|item_Q03|item_F04
7499,item_G05|item_O04|item_A02|item_D03|item_Q01
7500,item_K01|item_L04|item_D05|item_S02
7501,item_E03|item_G03|yogurt|item_M01|item_P04|item_D02
7502,item_R04|item_K03|item_Q04
7503,item_Q01|item_T04|item_G04|item_T02|item_F03|item_E05|item_C03|item_B05
7504,item_A01|item_P02|rice|item_O01|cheese
7505,item_J03|item_J05|chicken|item_E04|rice|item_S03|bread|item_E02
7506,item_I03|item_R04|item_R05|oil|garlic
7507,item_O01|item_P03|item_C02|item_H03
7508,item_B03|item_H02|item_K02|item_O03|item_Q02|garlic|onion|item_N02|item_E05
7509,item_Q02|item_R02|item_D03|item_K03|item_G04|item_H01|item_A01|rice|bread
7510,item_H02|item_K05|item_P03|item_T04|item_H03|item_C01|item_J02|item_E03
7511,chicken|item_T04|item_N01|item_N05|item_O02|item_G05|item_C03|item_M02|rice|salt
7512,item_J05|item_F04|item_R05|item_B03|item_L03|item_A02|item_D03|item_C01|bread
7513,item_Q05|salt|item_M02
7514,item_H05|item_M02|item_N05|item_S04|item_S01|item_F02|fish|item_C03|item_J05
7515,item_R04|beef|item_A05
7516,item_S02|item_R04|item_I01|item_G01
7517,apple|item_Q02|item_N02|juice|item_T02|item_K01|bread|onion|item_J05
7518,apple|eggs|item_T04|item_P04|item_D05|item_H04
7519,item_K04|item_H04|item_P01|item_N05|item_A04|item_A01|item_A05|apple
7520,item_C01|yogurt|item_I04|item_F02|item_K03
7521,item_R01|item_Q02|item_T04
7522,item_F04|item_T03|item_H04|item_I03|item_L01|item_C03|item_H03|item_S05|item_H05|item_P03
7523,item_G03|item_R03|juice|item_M03|item_N02|item_I04|item_S01
7524,item_H03|item_P02|item_F03|item_L01|milk|item_E05|item_S02|item_L02|eggs|item_E03
7525,item_Q02|item_O01|item_D02|item_H02|item_B04|item_E05
7526,eggs|item_N01|milk|item_F01|item_B05|item_D04|item_O05|item_R04
7527,item_T04|item_F04|item_K04|item_O01|beef|juice
7528,item_C04|item_B02|item_E03
7529,item_P03|item_R02|item_A03
7530,item_A03|juice|item_A04|rice|item_B04|item_G03|item_S01|item_J03|item_J05
7531,item_B02|item_B01|item_F04|item_B04
7532,oil|item_P03|item_B04|item_C01|item_M03
7533,item_M01|item_F05|item_R04|item_G03|item_L05
7534,item_K04|item_A05|item_P03|item_T05|item_L05
7535,rice|item_K02|juice|item_O02|item_J05|item_B03|item_M01|item_S05|item_F02
7536,item_J05|fish|orange
7537,cheese|item_J05|item_I04|item_M01|item_S01|item_E05|beef|item_G02|item_H02|item_A02
7538,item_D02|item_S04|item_M02|cheese
7539,item_B04|item_D03|item_N01|item_T02|item_S04|chicken|item_I05|item_E01
7540,sugar|item_P03|pasta|eggs|item_O02|item_A01|item_O05|item_D05
7541,item_C04|yogurt|item_I04|item_K02|item_L02
7542,juice|item_M03|item_J04|item_I05|item_L04|item_P01|item_L03
7543,item_E03|item_F04|juice|item_G04|item_H02|item_F03
7544,sugar|item_M02|item_L02|item_S02|item_K03|item_G04
7545,yogurt|item_S05|item_S02|item_F01|item_D05|pasta|item_E02|item_N05|item_L02
7546,item_H05|item_M05|item_B01|item_C01|item_E02|beef|item_O03|garlic
7547,item_O01|item_L02|item_P05
7548,item_I04|item_D02|item_K05|item_I02
7549,milk|item_F05|item_G01|item_M02|item_E05|item_Q05
7550,item_G02|item_D04|item_P05|item_F04
7551,tomato|item_F05|item_A03|item_H02|item_N04|item_E02
7552,item_C01|item_O05|item_H05|item_S03
7553,item_C02|item_S02|item_H05
7554,item_C04|item_G05|item_B04|item_K04
7555,item_Q03|item_E04|item_K01|item_O03
7556,item_F05|item_Q05|item_D04|item_L02|item_M03|item_O02|item_P04|item_H03
7557,pasta|item_Q05|item_E03|item_O04|item_N05|item_P03
7558,butter|item_K02|item_B03|item_H03|item_D04|item_A02
7559,item_B05|item_P05|item_T03|banana|item_M04|chips
7560,item_E01|item_A01|pasta|item_G01|beef|item_F02|orange|item_D05
7561,item_E05|item_D05|item_N03
7562,item_S03|item_O01|item_F02|banana
7563,item_A01|item_O02|item_O03
7564,item_J02|bread|oil|item_T01|item_B01|item_Q02|item_A04|item_R03|item_C02
7565,coffee|item_T02|item_B03|oil|chips|item_E01|garlic|item_N04
7566,item_B05|item_R05|item_M03|oil|juice|item_F04|item_P02|item_Q01|item_J05|item_H01
7567,yogurt|item_T05|item_O04|item_R03|item_D01
7568,chicken|banana|item_A04|sugar
7569,item_S02|tomato|item_N04|beef|item_L02|item_S01|item_H05|item_R05|item_I04|item_N03
7570,item_M04|item_H04|item_F04|item_J01|item_T02|pasta|item_A05
7571,item_O01|item_H05|item_P03|item_D02|item_K01|item_F05|item_A05|item_H01|item_J04
7572,item_H02|eggs|item_J01|item_G05|item_N05|item_H05
7573,item_T02|item_O01|tomato
7574,item_R03|item_A03|salt|pasta|yogurt
7575,item_D04|item_L03|item_A02|item_J01|item_K02|item_H02|item_K01|beef
7576,banana|item_E02|item_I04|item_S05|item_O02
7577,item_K05|item_C03|item_P02|item_O01|item_S03|item_E02|item_L04
7578,item_E04|item_T02|item_F02|coffee|item_A05|item_A01|item_J03|onion
7579,item_B04|item_E03|salt|rice|item_O03|item_S02|tea
7580,item_D02|item_N04|tea|item_I01|item_R04|eggs
7581,item_I02|item_Q02|item_D03|item_F05|item_O03
7582,item_P01|garlic|item_B01|item_D02|item_Q01|bread
7583,item_T01|item_F05|item_J04|item_P04|item_K04|item_J01|item_H02|item_A04
7584,item_T03|apple|tomato|bread|item_H05
7585,tea|coffee|item_F04|item_B05|item_Q02|oil|garlic|item_G01|item_Q01
7586,item_N04|item_F05|item_F02|item_A05|rice|item_K01|item_J02|juice
7587,item_J03|item_R04|item_L01|item_L03|item_A05|item_B05|item_N02|banana
7588,item_C02|item_A05|item_B03
7589,pasta|item_T02|coffee|item_R05|item_P04|item_N05|item_T04|milk|item_G02
7590,item_T01|item_E03|item_D02|item_M01|item_K04|item_J02|item_H04|item_P01|item_B02|item_G04
7591,item_S02|fish|item_K01|item_J02|item_E02|item_G05|coffee|item_P01
7592,item_S05|fish|item_P01|chicken|rice|butter|item_O05|item_N04
7593,beef|oil|item_D01|item_K02|item_T03|rice|item_J02|tea|item_J04
7594,item_R05|item_B05|coffee|item_E04|item_H04|item_O02|item_N01|item_A04
7595,item_I04|item_E04|item_F04|item_T05|item_E02|sugar|item_K03|item_B01|item_C02
7596,item_E04|item_T05|item_J05|eggs|item_H03
7597,item_K03|tomato|item_D05
7598,item_I04|item_S04|tomato|onion|rice|item_H03|item_L04|item_B05
7599,item_F03|tomato|chips|item_G05|item_T04|item_M03
7600,item_C05|item_P01|coffee
7601,item_H02|item_P02|item_N05|item_N02
7602,yogurt|item_K02|item_J05|item_C04|item_E02|butter|beef|item_H03
7603,item_G02|item_T04|item_H01|beef
7604,item_R05|item_L01|juice|item_B05|item_J02
7605,item_M01|garlic|item_R05|onion
7606,item_O04|item_F03|item_S03
7607,item_B03|garlic|fish
7608,item_Q02|apple|item_M05|item_S02|item_L03|chicken|item_E05|item_N05|juice|item_K02
7609,item_P02|butter|item_H05|item_L04|banana|item_H01|salt|item_S03
7610,cheese|milk|item_T01|item_Q03
7611,item_B05|item_H05|item_F04|item_J02|item_K01
7612,item_O04|item_C05|item_H03|item_G02|item_G01|pasta
7613,coffee|item_A05|item_R04
7614,cheese|item_F04|item_P05|item_A02|item_I04|tomato|item_J05|item_Q05|item_L03|banana
7615,bread|item_K04|item_S03|item_R05|item_T01|item_D01
7616,item_O05|item_N01|oil|item_H03|item_B03|item_S03
7617,item_H03|item_K04|tomato|item_T03|item_F02|item_A04|item_P03|item_G05|item_G04
7618,juice|item_H03|item_A03|item_L03|item_J02
7619,item_R04|item_J01|item_D01|item_C05|item_F03|item_S01|item_O04|orange|item_G03
7620,item_C04|item_S01|item_B05
7621,item_S03|item_D02|item_J03|item_G05
7622,item_L01|item_D05|item_Q03|banana|item_M05
7623,item_I05|juice|pasta|item_C04|item_Q01
7624,item_J05|bread|item_J02
7625,item_Q04|item_G03|item_M04|item_O01
7626,item_A01|item_O01|item_N02|item_Q04|juice|item_H02
7627,item_J04|chicken|item_A01|item_L03|item_N03
7628,item_C05|item_L03|item_H03|item_K05|item_R01|item_G03|item_F04|item_E01|item_Q03|item_H04
7629,item_O01|item_H04|item_E04|item_J05|item_G05|item_M01|chips|item_E05|item_Q04|item_C02
7630,item_J05|item_C01|item_E05|item_I03
7631,item_S01|chips|item_R05|item_T01|item_D04|cheese|item_R04|item_K03|item_G01
7632,item_P03|item_Q04|item_C01|item_G04|item_J03|item_H04|item_P02|item_K01
7633,item_H02|item_P02|item_O04|item_M01|item_I05|item_K02|item_F03|apple|item_D05
7634,item_Q02|item_S05|item_T02
7635,item_S04|item_S01|item_C05|item_D01|item_R05|item_E05|cheese
7636,chips|coffee|item_T04
7637,item_N04|item_H03|item_N05|juice
7638,item_M03|salt|item_N05|item_Q04|item_M05|item_S05|fish|item_C03
7639,item_M01|tea|item_R04|item_G03
7640,item_L04|item_Q01|item_C05|item_R03|item_E01|item_S04|item_E05|item_H05|item_B01|item_I02
7641,item_S03|item_L02|item_E04|item_N03|orange|item_Q04|item_K02|item_F03|item_D02
7642,item_K04|item_K05|item_F04|item_I02|onion
7643,bread|item_O04|item_D01|item_A05
7644,orange|item_G03|item_Q02|item_N04
7645,item_T03|garlic|yogurt|item_O02|item_H05|item_E02|item_T04|item_R03|item_O01|item_S02
7646,item_D03|item_M05|item_L05|yogurt
7647,item_S03|item_F05|item_O01|item_R03|item_H04|item_B02|item_P03
7648,item_Q01|item_T03|item_R05
7649,item_C04|item_G01|item_E02
7650,item_O01|item_D05|item_G01|item_N05|item_K05|item_D02
7651,coffee|item_I05|item_O05|item_T05|item_G04|item_M03|item_R03|item_L04|item_L02|item_D01
7652,item_E02|item_Q05|juice|item_B05|item_B01|item_N04
7653,item_H02|item_H03|item_P04|item_D04|item_K01|item_M02
7654,item_M03|item_S02|item_R02|rice|juice|item_M05
7655,item_R03|item_Q04|item_L01|bread|item_I03|item_E03
7656,milk|item_M04|orange|item_E04|yogurt|item_R05|item_F05|item_N01|item_A03
7657,item_P04|item_S02|butter|item_R05|item_C05|item_I03|item_Q05
7658,item_T01|tea|item_B03|item_L05|item_O02|item_T03|item_E02
7659,item_Q04|item_C05|item_N03|item_E04|oil|item_N01|item_G02
7660,item_Q03|item_S01|item_M01
7661,item_S02|item_B03|item_F05|sugar|item_S03|item_Q03|salt|item_B02|item_I02
7662,item_E03|item_S01|item_C03|item_I03|item_H03
7663,item_M04|item_I02|item_M03|item_R02
7664,item_B04|item_J03|oil|item_I01|item_H02|salt|item_K01|item_P05|yogurt|item_T01
7665,item_G02|item_L01|item_O04|item_M02
7666,item_L05|item_J05|item_T02|item_L02|item_O03|item_N03|beef|item_P05|item_G04
7667,item_S03|item_D04|yogurt|eggs|salt|item_M03|item_E05|item_S02
7668,item_S02|item_D04|item_O04
7669,item_B05|item_P05|item_B04|item_K05|item_C02|item_M05|item_B01
7670,item_O02|item_T05|oil|item_A03|item_B04|coffee|item_R02|item_B03|item_G05
7671,item_O05|item_D05|fish
7672,item_T02|oil|item_P01|item_J01
7673,onion|item_H03|item_G01|item_S04|item_O05|item_I01|item_P03|item_K05|item_O03
7674,item_N03|item_B02|beef|item_I04|item_L03|item_E02|item_K05|item_H03|item_Q01
7675,salt|item_J02|item_C02|item_F02|item_A03|item_G03|item_F03
7676,item_C03|item_B01|tomato|yogurt|juice|item_K04|item_Q02|item_R03|item_H01
7677,onion|item_M01|beef|fish|item_D03|item_B03|item_L05|item_L01|item_K03
7678,item_R01|item_A02|item_K02|item_A05|item_R05|item_M05|item_T02
7679,item_B03|item_J03|item_I01|sugar|item_P03|item_R01
7680,item_D03|item_T03|item_O02|item_S01
7681,item_N01|item_G01|item_H04|item_Q02|item_E01|cheese
7682,item_I01|item_D02|item_B04|item_L04|item_F01|item_E04|item_D05|item_J03|milk|item_L02
7683,item_G04|item_T05|item_P05|item_T01|item_A05|item_F04|item_R04|item_C01|item_F05|chips
7684,item_S02|item_M02|yogurt|item_R02|item_A02|item_A04|item_H03
7685,item_F04|item_A05|item_J03|item_L01|item_N04|item_A04|item_M03
7686,item_D02|item_S01|butter|apple
7687,item_E02|item_N03|item_M02|item_I02|onion|orange|item_G01|item_C04
7688,item_H05|item_A02|fish|yogurt|item_R04|tomato|item_P01
7689,item_P03|item_G05|item_R04|item_A03|item_T03|item_A04|item_D01|item_I04|garlic
7690,item_R03|item_K01|item_N05|item_S01|item_Q04|item_D04|item_B01|item_D02|onion
7691,banana|item_C03|eggs
7692,item_A03|item_T01|item_N03|item_B01|item_R01|item_D02|item_J01|item_O02
7693,item_D05|item_H04|item_P03|item_Q01
7694,item_T02|item_N03|item_H05|onion|item_B05|item_N01|item_K05|item_C02
7695,item_K01|item_C01|item_G01|item_N03
7696,item_O01|cheese|item_J04
7697,item_Q05|item_B02|butter|item_N04|sugar|item_Q01|item_F05|item_K04|item_J05|item_K05
7698,item_I04|item_R03|item_R01|garlic|item_T02|item_R04|item_N02|item_G03|item_Q03|item_M04
7699,chicken|item_P04|item_R04|item_Q04|item_D01
7700,item_K05|item_D03|item_N01|item_K04|item_Q03|item_D05|item_Q02|item_F04|item_I01
7701,butter|item_I02|item_L04
7702,chips|item_I02|salt|item_G01|item_N04|item_Q05|yogurt|item_T03
7703,item_N01|item_Q02|item_T01|item_R03|item_M04|item_K02|chicken
7704,item_O05|item_S01|chicken|item_B04|item_J02|rice
7705,coffee|eggs|item_P05|pasta|item_I04|item_R01|item_N03|cheese|item_T05
7706,item_F03|banana|item_B05|item_G05|item_P02|item_Q05|milk|item_K01|yogurt|item_S03
7707,item_E04|item_Q01|item_K05
7708,item_R04|item_S04|item_K02|item_D01
7709,item_T01|item_S05|item_M05|item_M02|item_F05|item_K05
7710,item_D03|item_O01|orange|item_T04|item_A04
7711,item_P04|item_R03|item_B05|item_N05|item_K04
7712,coffee|item_H04|item_Q04|item_C01|item_I01|item_B01|item_O03|item_R01
